Date,Oil,Green,Market,Brown
2019-03-01,-0.025129653240953367,-0.0010314021012730336,0.0062245881507416705,0.018223620080158896
2019-03-04,0.014058438136292851,0.0020619564322921008,-0.0036442437736687225,0.0018044731002312278
2019-03-05,-0.0005302479822395995,0.007183228554058098,-0.0013606960558953855,-0.0033103625491521845
2019-03-06,-0.006029458677213597,-0.0133815724549583,-0.006075729427310781,-0.012740769315592508
2019-03-07,0.007795904517971459,-0.014614203319758505,-0.008400373276359542,-0.005971106861908853
2019-03-08,-0.010467587016509156,-0.0010519094408974318,-0.0020019725031321677,-0.018912533611057387
2019-03-11,0.01275936531780135,0.022893950043617717,0.014397297543392694,0.015528497617657788
2019-03-12,0.0014076725263905405,0.008196416230605111,0.0037633290562769962,0.006450708940512833
2019-03-13,0.024147780184344395,0.0081304144713617,0.006597350376970906,0.010053293014721939
2019-03-14,0.0059896181807630134,-0.005073717486862936,-0.0006396398013943027,0.0010603493740934792
2019-03-15,-0.001536756927847183,0.0,0.004928510361676172,-0.0003968139428059423
2019-03-18,0.00969312396561028,0.010121507018032652,0.003619136724500551,0.013795331437965817
2019-03-19,-0.0010159393666503095,-0.0050477895311696695,0.0002480924725813148,-0.0027138487679334985
2019-03-20,0.013461469433001087,0.007059960227530137,-0.00301489787841233,0.008718237394112973
2019-03-21,0.0025039276826943103,-0.012133677714392931,0.011231804702119659,0.007008990523309026
2019-03-22,-0.01579596988980815,-0.019517590993195787,-0.01943404628477103,-0.027419770310212203
2019-03-25,-0.0037332678615669994,-0.002077161245686422,-0.0007522576783012706,0.0004582503240549007
2019-03-26,0.018862111039872825,0.007250189209424437,0.007426329221973107,0.014249112296605153
2019-03-27,-0.008881479178159507,-0.009331130569395028,-0.005242708742662592,-0.007098979452978574
2019-03-28,-0.0018532666613410818,0.012422580383748758,0.0037832115382857466,0.0037823574900514153
2019-03-29,0.014065874273615876,0.004106766113914966,0.0062856993997618925,-0.0015113211523664423
2019-04-01,0.023824354764892586,0.009178860690210119,0.011789272290197737,0.013072117351421228
2019-04-02,0.01594624532372839,0.004052781175238321,0.0004896954886816963,-0.0068904139590213005
2019-04-03,-0.0019194303030447386,0.0010105550228109185,0.0015726349238494388,-0.009666308301928725
2019-04-04,-0.005780372829000089,0.008048303611791598,0.0026498878422692995,0.00831254802482249
2019-04-05,0.015657826754223118,0.01195239335813561,0.004828628267062266,0.01745668115702406
2019-04-08,0.020709865681742396,-0.000990637503066712,0.0007619936983138979,0.004427732670501304
2019-04-09,-0.0065431294375007925,-0.006961660992818411,-0.005138504373699674,-0.01229758661266379
2019-04-10,0.009798679650199642,0.011905166854929579,0.003405828035501088,0.0037201176178298274
2019-04-11,-0.01607022273489772,-0.009911259645988928,-0.0002777789841844153,0.0007422884361957328
2019-04-12,0.004863860779208567,-0.0019939072089407623,0.006743184943212488,0.002667608343956934
2019-04-15,-0.00769895955041857,0.006961660992818534,-0.0006551603662123763,-0.005938116879018905
2019-04-16,0.010200190478563506,-0.0009915163214604043,0.0006551603662123475,0.006530278701300725
2019-04-17,-0.0045380678320363745,0.004948191733141911,-0.002450109429945853,-0.0013323178221872557
2019-04-18,0.003757075202474104,-0.002966037908614846,0.001967254159747961,-0.004751394360267418
2019-04-22,0.02621579568100129,0.0,0.000861895160651436,0.020914004490087984
2019-04-23,0.009091064180672303,0.008871441738314688,0.008951577033513469,-0.0016046777961195473
2019-04-24,-0.006203267558806443,-0.004918573379270177,-0.002222098159792821,-0.017673620174424566
2019-04-25,-0.01037385829710521,-0.003952868359044554,-0.000616275889517583,-0.0031253481127297604
2019-04-26,-0.029727500268059214,0.0019782326618093403,0.00464605810139636,-0.013052271622412142
2019-04-29,0.003154588801271559,0.0,0.0015664732210605352,-0.0009062668053334927
2019-04-30,0.0064359353760011,0.003944763677237982,0.000510428774116404,-0.0007562176790645435
2019-05-01,-0.004862394920377627,-0.00394476367723801,-0.00754498237657807,-0.02016874981418998
2019-05-02,-0.02854826046514547,-0.004953094128796142,-0.0021608694163410464,-0.01759479066800123
2019-05-03,0.002100966484621207,0.014786080824511607,0.009739863455935232,0.009224964557305395
2019-05-06,0.004992382971071717,-0.015779256298332947,-0.004123601806752864,0.0009337624195381905
2019-05-07,-0.013748675340272491,0.005946269602617276,-0.01684069361687035,-0.00874605402420479
2019-05-08,0.011658121081556191,-0.003960386486336411,-0.0013902311043931307,0.0
2019-05-09,-0.006784037809451362,-0.00796824418176715,-0.003030560496782232,0.0
2019-05-10,-0.0006485232933106442,0.007968244181767163,0.005011172330598509,0.004694873752347929
2019-05-13,-0.010106018008327439,-0.028171089916969014,-0.025451670087362866,-0.017323074006926113
2019-05-14,0.012050265756552167,0.011162186897063858,0.009002955886524985,0.012157612663966467
2019-05-15,0.003877253321643771,0.002016017105467419,0.005840461398363794,0.00516546134295944
2019-05-16,0.013612164352495307,0.008024190537998742,0.009218725361399987,0.005449665719475577
2019-05-17,-0.0017511842850836798,-0.013071980069168349,-0.006486001553438593,-0.010144539471823697
2019-05-20,0.005402844244632368,-0.0030412038978417846,-0.00663423226969048,0.0004705294686090633
2019-05-21,-0.0017447350848541015,0.0131116398098407,0.008975640985421612,0.011535673946109003
2019-05-22,-0.025240525079747975,0.005994002071191163,-0.0030767307306808593,-0.015620587816504763
2019-05-23,-0.058845406597864997,-0.019105641881031737,-0.012293554944796205,-0.03410787674362534
2019-05-24,0.012356450591235276,0.005063336198049019,0.0022656325803356017,0.003739555686225813
2019-05-28,0.008660974909859199,0.014042305682982677,-0.009343756488806901,-0.010440486860644032
2019-05-29,-0.005595572280696202,-0.008000013449832335,-0.006733860251839933,-0.006416187477157611
2019-05-30,-0.03847963797237444,0.008000013449832363,0.002727938369421719,-0.012789868234867566
2019-05-31,-0.05615063994884718,-0.004992555622221892,-0.013567002836844899,-0.017708469858244792
2019-06-03,-0.004683849312426314,0.015889261630104953,-0.0025461447713595324,0.012680862355705634
2019-06-04,0.0043099390846778034,0.011753477813200745,0.021474483734818684,0.017157038469570184
2019-06-05,-0.03423687829476168,-0.0019495143246798185,0.008624396306462449,-0.011126640028207093
2019-06-06,0.017455125123264293,-0.001953220356154581,0.006481936085905749,0.01836705847118017
2019-06-07,0.026272884815955747,0.017442440524520274,0.00995732624842911,0.00458063232776323
2019-06-10,-0.013613326447470066,0.0,0.004578423961410939,0.0029334935412583065
2019-06-11,0.00018778065098034392,0.003835081396007705,-0.00024215885142575647,0.001950948835155664
2019-06-12,-0.04080637159405574,-0.005758252105134898,-0.001766808796719179,-0.014231249289520497
2019-06-13,0.02204690747856272,0.010531463338637257,0.00411786403450672,0.011629024418434771
2019-06-14,0.00438973027837189,-0.0076481926083826635,-0.001105924019690429,-0.0065349163067066045
2019-06-17,-0.011106931952156299,-0.005040498818513913,0.00038033583633640436,0.008324609625503096
2019-06-18,0.03723384249148919,0.01734120683995053,0.01041675541382951,0.013722123159111147
2019-06-19,-0.002600841230979677,0.00286118847559094,0.002254354937712657,-0.0011229773102531847
2019-06-20,0.05236234941579883,0.014184614154019937,0.009509154182264628,0.021909054758112494
2019-06-21,0.013674805780867093,-0.0037628168979973457,-0.0014546022250309057,0.007200202894782557
2019-06-24,0.008150590742564535,0.0,-0.0012254083848379108,-0.009008403810775969
2019-06-25,-0.0012097070998043228,-0.010421797256022537,-0.009856547616878913,-0.007969370475440902
2019-06-26,0.02644978349056884,0.0019029867115137103,-0.0009977094235611825,0.01524572640238404
2019-06-27,0.0008416671902070649,0.008518810544508957,0.0035395404035992004,-0.007434906292117384
2019-06-28,-0.016285331448609858,0.002823390559958465,0.005132753206093786,0.011524160546034725
2019-07-01,0.010547884874874095,0.007490815552654981,0.00903790784454043,0.0009413289471762183
2019-07-02,-0.04925566685535001,0.0027946523129412705,0.0026002518141422567,-0.01612428207036795
2019-07-03,0.019192422031801496,0.009259405769365953,0.007963665227803719,0.003976113802373548
2019-07-05,0.00296035342368015,0.0,-0.0011386831349175842,0.0014274774731855436
2019-07-08,0.0026048730239061554,-0.000922101497830873,-0.005509716803231398,0.001425605971711211
2019-07-09,0.0029440142689219125,0.0,0.0012456617404944647,0.000791053506484472
2019-07-10,0.043977971590698606,0.0009221014978309683,0.004766568485024926,0.012729080375604891
2019-07-11,-0.0038133104353498433,-0.0018450540516544115,0.0023416546472039015,0.0020278802162667186
2019-07-12,0.00016607128259863723,-0.004627679867714491,0.004466994025336218,0.004198847811616219
2019-07-15,-0.010518458252943931,-0.0027866718499971257,0.00033241051427699165,-0.00904152379529176
2019-07-16,-0.03345026689869134,-0.0009306832537921457,-0.003230388545249401,-0.010705338114680498
2019-07-17,-0.014685581573148858,0.0037173551037892718,-0.006828024538210387,-0.01146141928489083
2019-07-18,-0.026411234814087123,0.006472733919368794,0.0036539996101913777,0.00016011798062099783
2019-07-19,0.005949748555631908,-0.0036935186213217295,-0.005570529014550565,0.00463156429921377
2019-07-22,0.010549943903807289,0.002771417123490831,0.002453551938400134,0.0046101299575659884
2019-07-23,0.009735438054758645,-0.007407486383742634,0.007124735651541323,0.0026926304522968394
2019-07-24,-0.015801471742906505,0.001856853962204673,0.004688429601366001,0.004261564956033475
2019-07-25,0.002502224500188504,-0.005581324162938308,-0.004788503704473657,-0.01140530142900718
2019-07-26,0.0032079924716849895,0.0018639690591490995,0.006677464977841887,-0.005110767241776815
2019-07-29,0.011851172061928476,0.0009306832537920219,-0.001822711496964878,-0.004011284499252101
2019-07-30,0.02053675246409296,-0.011225777555388772,-0.0024578590151331024,0.011191329292725472
2019-07-31,0.009088677655820023,0.009363544069540783,-0.011000368586926535,-0.00318495096976468
2019-08-01,-0.08233566681117595,0.0018622334858479181,-0.008746211514414794,-0.02290790010906676
2019-08-02,0.031204047510570605,0.0018587720173562118,-0.007558024914588691,-0.014464181346955539
2019-08-05,-0.017580901108094796,-0.036883730156802436,-0.030534535472554324,-0.03025464503176383
2019-08-06,-0.01957221933701239,0.013397289169382822,0.013925363407223307,-0.0011952887270844348
2019-08-07,-0.048519846581853925,0.025341476434698407,0.000590474803964581,-0.007546098010338561
2019-08-08,0.027986015353377906,0.01836615176461391,0.019430371734267628,0.028343214422951128
2019-08-09,0.03662589998646518,-0.0045600588520207635,-0.006834913034970758,-0.01110567328430731
2019-08-12,0.007858951241052098,-0.008260494607861893,-0.012248180397542746,-0.011914860766397238
2019-08-13,0.03874443702879064,0.010087108694941477,0.01543194462531295,0.009204045545473792
2019-08-14,-0.03329781431426064,-0.02587946355973113,-0.030013167040210214,-0.039981028598758836
2019-08-15,-0.01385616181863913,-0.0056337306091361165,0.0026382501267983374,-0.006199923064026691
2019-08-16,0.007316617798454183,0.014953351554556807,0.014647379116733049,0.01306316027264478
2019-08-19,0.02412792912176381,0.011987273461767837,0.011975647861850496,0.021856650077684062
2019-08-20,0.0023101044302072968,0.0,-0.007692239937274245,-0.008443126010614387
2019-08-21,-0.0117837436495157,0.014558849805539875,0.00810240044778744,0.006382055946340021
2019-08-22,-0.005944389920226798,-0.010899123341976168,-0.0003075758602610313,-0.00448044178394455
2019-08-23,-0.021549415719023725,-0.024030905255352876,-0.026023315156721516,-0.034080287922597444
2019-08-26,-0.009832168832987298,0.019454340616730424,0.010997768779024654,0.004279720797948098
2019-08-27,0.023764605875437318,-0.007366656317062039,-0.0039314759850673005,-0.006247324400079078
2019-08-28,0.01535570740484831,0.000923900898067556,0.007016710458540866,0.014222594830833922
2019-08-29,0.016535185566818395,0.006442755418994642,0.012692124739627393,0.014544936221157306
2019-08-30,-0.028800857415950763,-0.0027562358227932646,-0.00044423697514303287,0.0
2019-09-03,-0.021277396213986333,0.006419029063314877,-0.00586422746780309,-0.004883127745193388
2019-09-04,0.04211148097562434,0.01451949502753715,0.011286261750876714,0.013888974716176632
2019-09-05,0.0007107483667177496,0.0,0.012773799704924246,0.012337437734646888
2019-09-06,0.0039000443211493754,-0.009049820252420732,0.0007714252565031097,0.005265548520909314
2019-09-09,0.023258861347741525,-0.0027309561138897246,0.0005036555733960983,0.019792703295588077
2019-09-10,-0.007809097354436675,-0.006401511901748291,-0.00023487989012365307,0.0117231909089435
2019-09-11,-0.029166919568548437,0.013667428065622421,0.007086113808050751,0.0009843337211048737
2019-09-12,-0.0119091960858101,-0.004534960049984469,0.0034576980506303527,-0.006251136172182183
2019-09-13,-0.004366055352302385,0.0018165654422087336,-0.0006641858732172539,0.007889542290867661
2019-09-16,0.13694402906308503,0.005429793454598917,-0.0030936564617105727,0.03301147697318723
2019-09-17,-0.05826257053110785,0.01077202387518044,0.0025288072774489485,-0.014037161017935729
2019-09-18,-0.020945840843696155,0.0,0.0005983481102332613,-0.004830867279410013
2019-09-19,0.00034412349745777213,0.0168221366021847,-6.666396812196231e-05,-0.0025862760776820502
2019-09-20,-0.0006883654566636566,-0.0008784564656728728,-0.004736122096976676,0.0008160148298429984
2019-09-23,0.009423512538754246,-0.003521015156750185,-0.00023474742205437834,0.0003265864679619744
2019-09-24,-0.023290942768880194,-0.009747715618347983,-0.007877729260171974,-0.015950552710058817
2019-09-25,-0.014062443351258782,-0.005357073272760849,0.0058975776411094,0.0016561040194654623
2019-09-26,-0.0014172160029007803,-0.008993038895680325,-0.0020854893539171446,-0.013158958434629508
2019-09-27,-0.0089031927375213,-0.021918443399593184,-0.005401792889779436,-0.00016773925114229509
2019-09-30,-0.03346375455955752,0.006442755418994642,0.004627027192836029,-0.007237376517694933
2019-10-01,-0.008357384862103622,-0.0036765447207077182,-0.011965912756002877,-0.023413775643643615
2019-10-02,-0.018445837465485726,-0.016713511511422027,-0.017822715660864925,-0.024861312570932752
2019-10-03,-0.003615926033897722,0.011173321069682227,0.00815936430817793,0.010755669088665033
2019-10-04,0.006840243334876458,0.022884163228070027,0.013441006105228772,0.006293909979791402
2019-10-07,-0.0011368203670400682,-0.005444575973079975,-0.004323559821771106,-0.008928049122197024
2019-10-08,-0.0022774526956901692,-0.008222852092542464,-0.015646632001632584,-0.01720352854824913
2019-10-09,-0.000760329157770791,0.007312502336033941,0.009451428980420468,0.00908199860198962
2019-10-10,0.01808979214380738,0.0009103497565085093,0.006741108090441467,0.012507914903658122
2019-10-11,0.021247940729117943,0.004539265263346226,0.010313487592505666,0.013390266587693335
2019-10-14,-0.020501237021561078,-0.0036296493402506905,-0.001114594601120061,-0.000518167560236097
2019-10-15,-0.014661893630863183,-0.01096905075430814,0.009851541453193795,0.004139249602267197
2019-10-16,0.010360820322524973,-0.0046061726803245115,-0.0016072158042875057,-0.014039452109921212
2019-10-17,0.010625501962133566,0.006442755418994642,0.002944740987166791,0.0006978202409686326
2019-10-18,-0.00278528686524312,0.004576564638622445,-0.004386618310190535,-0.005246725241894557
2019-10-21,-0.00877767154748516,0.011802262273823335,0.006756152815138275,0.017727483917913
2019-10-22,0.015818669191519606,-0.01454589554531308,-0.00327213696539428,0.012836966836570611
2019-10-23,0.0328732289265564,-0.0027508962075826764,0.0029054860794278698,0.008298804969975314
2019-10-24,0.004634559449972859,0.0009179648404500721,0.001632604450895903,-0.00422533187264706
2019-10-25,0.007618077546131343,-0.006442755418994574,0.0040868100578717904,0.00809724444420085
2019-10-28,-0.015115402302443957,0.004606172680324516,0.005620465206250166,-0.005728900884623798
2019-10-29,-0.004849591044121093,-0.0027611186286701814,-0.0002969737994594033,0.004047197682971648
2019-10-30,-0.008679973706581781,-0.017666999804992447,0.0030628340854069666,-0.02057372135643027
2019-10-31,-0.016111682366602334,0.0,-0.0026666679530914835,-0.004303719252701816
2019-11-01,0.036604928185503524,0.0037455885829208967,0.009220843618739987,0.02251884657583874
2019-11-04,0.006031597982923683,-0.005623462412890563,0.0040100472796219385,0.03203852294775918
2019-11-05,0.012129859964340392,-0.0009403096897925347,-0.0011069488938550234,0.001306197571566914
2019-11-06,-0.015496015015156009,-0.00566011005423368,0.00022789566139421515,-0.02060582026036474
2019-11-07,0.014097203533174212,-0.0018940741597343312,0.003510717254767205,0.014878608957207022
2019-11-08,0.0015735670712062738,0.0037844697890285386,0.0024631451931659445,-0.00411060785426207
2019-11-11,-0.006660867054428262,0.010333486527622728,-0.0019116372120139926,-0.005618061580166937
2019-11-12,-0.0010558046620677683,-0.008446852972849025,0.0021058492918899145,-0.005149939522777991
2019-11-13,0.005617987036759496,-0.0009427741518044018,0.00032345864307775044,-0.004340099843667975
2019-11-14,-0.006146274085719035,0.008454399097334697,0.0014546489464027136,-0.0026797090909301464
2019-11-15,0.016595729808259362,0.005597233480024361,0.00721043833850739,0.007685847884624885
2019-11-18,-0.011675692119459942,-0.00746973521746113,0.000737134541541331,-0.012225032945818897
2019-11-19,-0.032783983221595855,0.0018725017374367388,-0.0002883512550171599,-0.014938136338751306
2019-11-20,0.03383516365075204,-0.009398258500304079,-0.0037255680613681283,0.010039911810149118
2019-11-21,0.02541412929285303,0.0018866335547737005,-0.001610176141578042,0.016290511727377274
2019-11-22,-0.013923754939848373,-0.0009427741518044018,0.002221557642157842,-0.0033369952517041095
2019-11-25,0.004145762826804945,0.018692004551617538,0.007719887823685402,0.0010021403056246908
2019-11-26,0.006871724895980583,0.0036969322972765705,0.0022634339256952128,-0.009225732801697667
2019-11-27,-0.005149328849462195,0.012832305201205103,0.004447484898221954,0.002524546183960858
2019-11-29,-0.051918482495376124,0.0027284727612839005,-0.00371604242159439,-0.010137085470185651
2019-12-02,0.014217839341871078,0.0,-0.008530561863264856,0.0
2019-12-03,0.002498651892490984,0.007240082437487435,-0.0067292374269864825,-0.01505570374047243
2019-12-04,0.04069367645989251,0.006291903299396554,0.0061514260441396145,0.014886001641032577
2019-12-05,0.0,-0.003590457829118022,0.00179614683590908,-0.004766703529375423
2019-12-06,0.013092092988175418,0.008952411391867648,0.009092846046360493,0.018932239807021935
2019-12-09,-0.003045177506580201,-0.0044661875206723645,-0.0031489282626528965,-0.001172934368713083
2019-12-10,0.0037206404620627933,-0.007187669341473759,-0.0011158929474094264,0.002009915336796463
2019-12-11,-0.00813569499204254,0.014324136615704891,0.0028345547917608305,-0.0016746630601761306
2019-12-12,0.007122329387911304,0.007085990183765012,0.008582205323409937,0.0182668123730193
2019-12-13,0.014926891652932052,0.004403346589863031,0.000599123992960667,-0.007598249300316863
2019-12-16,0.0023278924890526263,0.02032645472473502,0.006846390217553494,0.013341017742912402
2019-12-17,0.012051314751642811,0.004327184453367567,0.00021889717387464517,0.0006543575179848237
2019-12-18,-0.000164081753397313,-0.0017282717154564482,6.251829015448694e-05,0.0037535819614418265
2019-12-19,0.004748284187847286,0.0017282717154564365,0.00409078708791235,-0.0003256912233687181
2019-12-20,-0.01282283877389983,0.0043087173902280305,0.004374663605103742,0.009546543036404604
2019-12-23,0.0013227818010167394,0.006855019541381719,0.001526658451772156,0.010215090409207246
2019-12-24,0.009701632410580266,0.002558576584114449,3.1206092136598724e-05,-0.00048419458510828205
2019-12-26,0.009284205308224065,0.005944966718896651,0.005308874962509541,-0.00032268150981979154
2019-12-27,0.0006483130702395704,-0.0033926576772498346,-0.0002481475581028087,-0.00420666041540809
2019-12-30,-0.0006483130702396348,-0.005110885625761457,-0.005527987573950194,-0.003160741993857832
2019-12-31,-0.010102724405223808,0.0034101869520786142,0.0024262133146528936,0.005679002300604607
2020-01-02,0.001963333913342911,0.01520298290369191,0.009308387210419945,0.008953728321494164
2020-01-03,0.030107706599462162,-0.005042167692595414,-0.007600931669790395,-0.002975623043921416
2020-01-06,0.003483240083493363,-0.0025303458615763314,0.0038079962911425156,0.007751176244374593
2020-01-07,-0.009049830586907184,-0.0025371129985874777,-0.0028160426177050073,-0.0026318639857479485
2020-01-08,-0.05053810433605316,0.008431756008780853,0.005315573863338566,-0.01660881057344782
2020-01-09,-0.0008391245978369541,0.0016778705439784239,0.006757791624376169,0.007341821792460264
2020-01-10,-0.008769035073961774,0.0016750600094709767,-0.002881871384982075,-0.005668505129742357
2020-01-13,-0.016393793756152603,0.014950432094423595,0.006853704962601183,0.0003344918977293208
2020-01-14,0.0025792759447617526,0.008210229307516555,-0.001525816715531425,0.00016699865868981863
2020-01-15,-0.007238883138090941,0.0016338367195766206,0.002257208079295302,-0.0073799959562325665
2020-01-16,0.012206789124634515,0.008130379582180493,0.00828416857137813,0.0016817941399683307
2020-01-17,0.00034171292881695064,0.011272131683705298,0.0031076786359646833,-0.006407034933550347
2020-01-21,-0.003422329848017347,-0.004815635310480829,-0.0019600650431254507,-0.01809209692599704
2020-01-22,-0.02780850809264395,-0.0032229129251480407,0.00012092058271526051,-0.009692097126811218
2020-01-23,-0.02047612725216664,0.0024183235365563016,0.0011459587728554384,-0.0038334963044287266
2020-01-24,-0.025506967474384107,0.0008045893885917126,-0.008933042266975359,-0.011589286130292382
2020-01-27,-0.019566435389934456,-0.02360695527319226,-0.016159268672308907,-0.028120343425810445
2020-01-28,0.006377814828272337,0.019576522398531686,0.010424827392965004,0.004531060616992449
2020-01-29,-0.002808684727280703,0.004834871327796559,-0.0008260627797373631,-0.010543717532288032
2020-01-30,-0.02256666214758982,-0.010505175314157223,0.003239796861666021,0.008008660933129057
2020-01-31,-0.011186192093541391,-0.015554871344828757,-0.0183246304911941,-0.031678148998186766
2020-02-03,-0.02852560355393241,0.013114744224949418,0.007400979969417776,-0.01318537195068252
2020-02-04,-0.010028162535915923,0.03363010133602801,0.015126252706313634,0.0035960570357203557
2020-02-05,0.022719179305944578,0.012519618448450051,0.011481965682114237,0.03690710520100775
2020-02-06,0.003933156721114826,0.003105626026440945,0.003358861873056854,-0.010248904162950559
2020-02-07,-0.012442168315527937,-0.01091190977220434,-0.0053434370046480965,-0.007014797742984249
2020-02-10,-0.015016800451462193,0.003129926247596802,0.007437558240084188,-0.005014591679669116
2020-02-11,0.007436451476786668,0.025454548957007616,0.001731310702466257,0.011108969991996117
2020-02-12,0.024331129680438008,0.021846441828391513,0.006421880131423306,0.013351879538807898
2020-02-13,0.004873779194720807,-0.005229802136059651,-0.001067206503619272,-0.003093317253957255
2020-02-14,0.012177614175192553,-0.0007492752509295248,0.0016006295757143099,-0.005298961972312215
2020-02-18,0.0,0.003741081858033582,-0.002580159225788767,-0.008279052925511088
2020-02-19,0.023543933085628042,0.05449940839242298,0.004769972158653335,0.01321328085016636
2020-02-20,0.009152914653843927,0.007047320578814289,-0.004117142304021503,-0.0010942833467272493
2020-02-21,-0.007465464156601151,-0.00917123790901778,-0.010351653587885926,-0.011934505943313916
2020-02-24,-0.0372144982653966,-0.03607888944976305,-0.03372754716113127,-0.047276503798287406
2020-02-25,-0.030200632384425365,-0.027562253202116856,-0.030770829115401164,-0.04515636702235299
2020-02-26,-0.02372618587467126,-0.013688415838501191,-0.0036849618940769046,-0.030651436891178246
2020-02-27,-0.03423417996572771,-0.03903697659810379,-0.04595146939940867,-0.05496096738098014
2020-02-28,-0.05074582155134353,0.0,-0.0042104753861438,-0.0008832825605059316
2020-03-02,0.043499409790230405,0.010296986636907486,0.04239499818444036,0.03962820348083693
2020-03-03,0.009155824713162283,0.007849498507918027,-0.029050294008516837,-0.031050186316963435
2020-03-04,-0.008514345386377319,0.037595610299944286,0.041173574478300855,0.023377714540379076
2020-03-05,-0.018990584751432945,-0.01059824317915945,-0.03380667176100722,-0.037271546544198404
2020-03-06,-0.1060870587080379,-0.030914293508528617,-0.016669389714297937,-0.057824638642233375
2020-03-09,-0.2822061341074851,-0.11994399784592609,-0.08131243222472112,-0.22490992901328333
2020-03-10,0.09872115738496252,0.022748376964025895,0.05045049312316421,0.04634595695665299
2020-03-11,-0.040991811628073416,-0.06338589564581935,-0.04997637622376858,-0.05433306593364164
2020-03-12,-0.045913757419826826,-0.1370927208639599,-0.10056921154348421,-0.13323430864915894
2020-03-13,0.007275045336675495,0.05150449516516853,0.08202806653899562,0.0882828209512523
2020-03-16,-0.10036544181943158,-0.1261007015736171,-0.11588649774042173,-0.14626015384017993
2020-03-17,-0.06291382368438383,0.07565274167535947,0.05258496660646296,0.006808753402504927
2020-03-18,-0.27992005422625427,-0.10806267542869846,-0.05195978635575937,-0.1549841193747728
2020-03-19,0.21357403187235055,0.023256452698604244,0.002122818656477449,0.06576291055914608
2020-03-20,-0.11723794117272994,-0.0011499805770655287,-0.044050465491424204,0.009714218945228921
2020-03-23,0.040625821950275774,-0.0423095781222131,-0.025900627814475486,-0.07059233986124348
